humans	144.28969359331475	total = 259	deleted = 259	frequency deleted = 100.0
grow	144.16007253544348	total = 266	deleted = 263	frequency deleted = 98.87218045112782
these	144.00829660357792	total = 265	deleted = 262	frequency deleted = 98.86792452830188
become	143.50282485875707	total = 254	deleted = 254	frequency deleted = 100.0
could	143.1818181818182	total = 252	deleted = 252	frequency deleted = 100.0
forms	142.85714285714286	total = 250	deleted = 250	frequency deleted = 100.0
together	142.5287356321839	total = 248	deleted = 248	frequency deleted = 100.0
within	142.4438902743142	total = 255	deleted = 252	frequency deleted = 98.82352941176471
natural	142.41736008489622	total = 273	deleted = 263	frequency deleted = 96.33699633699634
kinetic	142.30808774733848	total = 283	deleted = 269	frequency deleted = 95.0530035335689
vines	142.02898550724638	total = 245	deleted = 245	frequency deleted = 100.0
group	141.69096209912536	total = 243	deleted = 243	frequency deleted = 100.0
present	141.5204678362573	total = 242	deleted = 242	frequency deleted = 100.0
described	141.34897360703812	total = 241	deleted = 241	frequency deleted = 100.0
work	141.3009942685989	total = 253	deleted = 248	frequency deleted = 98.02371541501977
point	141.00294985250738	total = 239	deleted = 239	frequency deleted = 100.0
—	140.8284023668639	total = 238	deleted = 238	frequency deleted = 100.0
gravitational	140.8284023668639	total = 238	deleted = 238	frequency deleted = 100.0
building	140.47619047619048	total = 236	deleted = 236	frequency deleted = 100.0
another	140.39125431530493	total = 250	deleted = 244	frequency deleted = 97.6
electricity	140.31850779435035	total = 302	deleted = 276	frequency deleted = 91.3907284768212
effect	139.57703927492446	total = 231	deleted = 231	frequency deleted = 100.0
floor	139.57703927492446	total = 231	deleted = 231	frequency deleted = 100.0
being	139.4587710920089	total = 235	deleted = 233	frequency deleted = 99.14893617021276
helps	139.33094355068778	total = 239	deleted = 235	frequency deleted = 98.32635983263597
second	139.156416126654	total = 278	deleted = 258	frequency deleted = 92.80575539568345
structures	139.15480415395294	total = 231	deleted = 230	frequency deleted = 99.56709956709958
very	138.87755586128375	total = 246	deleted = 238	frequency deleted = 96.7479674796748
number	138.83792048929664	total = 227	deleted = 227	frequency deleted = 100.0
mechanical	138.73146169077248	total = 231	deleted = 229	frequency deleted = 99.13419913419914
provides	138.46153846153845	total = 225	deleted = 225	frequency deleted = 100.0
physical	138.4582502137361	total = 246	deleted = 237	frequency deleted = 96.34146341463415
first	138.41276693331895	total = 227	deleted = 226	frequency deleted = 99.55947136563876
contains	138.08049535603715	total = 223	deleted = 223	frequency deleted = 100.0
iron	138.06073801569127	total = 284	deleted = 259	frequency deleted = 91.19718309859155
beaker	137.70541499829477	total = 237	deleted = 230	frequency deleted = 97.0464135021097
survive	137.69470404984423	total = 221	deleted = 221	frequency deleted = 100.0
blood	137.5	total = 220	deleted = 220	frequency deleted = 100.0
less	137.3040752351097	total = 219	deleted = 219	frequency deleted = 100.0
takes	137.21344080393595	total = 232	deleted = 226	frequency deleted = 97.41379310344827
gather	137.1069182389937	total = 218	deleted = 218	frequency deleted = 100.0
part	137.02934739913587	total = 222	deleted = 220	frequency deleted = 99.09909909909909
life	136.9859981183242	total = 224	deleted = 221	frequency deleted = 98.66071428571429
tree	136.90851735015772	total = 217	deleted = 217	frequency deleted = 100.0
decrease	136.83436762273647	total = 221	deleted = 219	frequency deleted = 99.09502262443439
volcanic	136.30573248407643	total = 214	deleted = 214	frequency deleted = 100.0
stars	136.30573248407643	total = 214	deleted = 214	frequency deleted = 100.0
no	136.22992392223162	total = 255	deleted = 237	frequency deleted = 92.94117647058823
evidence	136.10223642172525	total = 213	deleted = 213	frequency deleted = 100.0
nitrous	136.10223642172525	total = 213	deleted = 213	frequency deleted = 100.0
if	135.57247952088224	total = 219	deleted = 215	frequency deleted = 98.17351598173516
classified	135.48387096774192	total = 210	deleted = 210	frequency deleted = 100.0
period	135.38100648755633	total = 243	deleted = 228	frequency deleted = 93.82716049382715
functions	135.27508090614887	total = 209	deleted = 209	frequency deleted = 100.0
NaCl	135.27508090614887	total = 209	deleted = 209	frequency deleted = 100.0
constant	135.06493506493507	total = 208	deleted = 208	frequency deleted = 100.0
distance	135.06493506493507	total = 208	deleted = 208	frequency deleted = 100.0
like	135.02365643576368	total = 212	deleted = 210	frequency deleted = 99.05660377358491
gases	134.85342019543975	total = 207	deleted = 207	frequency deleted = 100.0
metamorphic	134.85342019543975	total = 207	deleted = 207	frequency deleted = 100.0
up	134.7747747747748	total = 510	deleted = 396	frequency deleted = 77.64705882352942
structure	134.640522875817	total = 206	deleted = 206	frequency deleted = 100.0
important	134.1851434297883	total = 208	deleted = 206	frequency deleted = 99.03846153846155
volume	133.993399339934	total = 203	deleted = 203	frequency deleted = 100.0
out	133.993399339934	total = 203	deleted = 203	frequency deleted = 100.0
fossils	133.993399339934	total = 203	deleted = 203	frequency deleted = 100.0
rain	133.993399339934	total = 203	deleted = 203	frequency deleted = 100.0
characteristics	133.9556011885316	total = 209	deleted = 206	frequency deleted = 98.56459330143541
quickly	133.7748344370861	total = 202	deleted = 202	frequency deleted = 100.0
movement	133.7748344370861	total = 202	deleted = 202	frequency deleted = 100.0
we	133.5548172757475	total = 201	deleted = 201	frequency deleted = 100.0
nutrients	133.5548172757475	total = 201	deleted = 201	frequency deleted = 100.0
experiment	133.33333333333334	total = 200	deleted = 200	frequency deleted = 100.0
drinking	133.3311440956259	total = 202	deleted = 201	frequency deleted = 99.5049504950495
help	133.1103678929766	total = 199	deleted = 199	frequency deleted = 100.0
causes	132.8881469115192	total = 200	deleted = 199	frequency deleted = 99.5
across	132.43243243243242	total = 196	deleted = 196	frequency deleted = 100.0
reproduce	132.42292439554816	total = 206	deleted = 201	frequency deleted = 97.57281553398059
